"","created_at","screen_name","text","display_text_width","is_quote","is_retweet","favorite_count","retweet_count","url_present","video","photo","WD","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","year","month","January","February","March","April","May","June","July","August","September","October","November","hour","afternoon","evening","mentions_count","mentions_presence","hashtag_count","hashtag_presence","emoji_count","emoji_presence","mentions_sqrt","emoji_sqrt","favorite_log","retweet_log","target_fav_norm","target_RT_norm","target_fav","target_RT","tweet_length_scaled","followers_count_scaled","question","athletes_mentions"
"1949",2018-09-20,"Reebok","New challenges. New moves. New workout. Sign up for exclusive access to @ninadobrev’s Les Mills BODYJAM workout here: https://t.co/kNxXwwno8G @LesMills https://t.co/KaG9Rhzc2T",151,0,0,99,36,1,0,1,"Thursday",0,0,0,1,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,0,0,1.4142135623731,0,4.59511985013459,3.58351893845611,1,1,0,0,3.08835135577388,0.712769843414834,0,0
"1950",2018-09-16,"Reebok","Race day ready. <U+0001F45F><U+0001F4A8> | Push beyond the finish line in the new Floatride Run Fast Pro: https://t.co/fIbYvoew6T #FeelTheFloatride https://t.co/YKMP1sq3QM",125,0,0,70,12,1,0,1,"Sunday",0,0,0,0,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,14,1,0,0,0,1,1,2,1,0,1.4142135623731,4.24849524204936,2.484906649788,1,1,0,0,2.52683292745135,0.712769843414834,0,0
"1951",2018-09-14,"Reebok","From early morning hill sprints to weekend long runs, it all comes down to race day. #FeelTheFloatride https://t.co/fIbYvoew6T https://t.co/2VlgQOSTvV",126,0,0,39,5,1,0,1,"Friday",0,0,0,0,1,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,1,1,0,0,0,0,3.66356164612965,1.6094379124341,1,0,0,0,2.54842979007914,0.712769843414834,0,0
"1952",2018-09-13,"Reebok","Want to be up close on the #UFC229 action? Enter here to win VIP access to the fight: https://t.co/qmjwDtH6Jw @ufc https://t.co/nO4GGxboQE",114,0,0,596,117,1,0,1,"Thursday",0,0,0,1,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,19,1,0,1,1,1,1,0,0,1,0,6.39024066706535,4.76217393479776,1,1,1,0,2.28926743854567,0.712769843414834,1,0
"1953",2018-09-13,"Reebok","Check out these 9 body-positive, oh-so-healthy alternatives to staring at your phone. How will you replace that time? https://t.co/P6ztlIgxp3 https://t.co/EX0NWwxJup",141,0,0,40,8,1,0,1,"Thursday",0,0,0,1,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,15,1,0,0,0,0,0,0,0,0,0,3.68887945411394,2.07944154167984,1,0,0,0,2.87238272949598,0.712769843414834,1,0
"1954",2018-09-10,"Reebok","SOUND ON. <U+0001F508>
Don’t be afraid to use your voice. @shannonkwagner 
#MondayMotivation #BeMoreHuman https://t.co/YfsbZCxIg0",94,0,0,42,7,0,1,0,"Monday",1,0,0,0,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,19,1,0,1,1,2,1,1,1,1,1,3.73766961828337,1.94591014905531,1,0,0,0,1.85733018598988,0.712769843414834,0,0
"1955",2018-09-10,"Reebok","Find your strength.
Find your support.

@nathalieemanuel in our #PureMoveBra – built with Motion Sense Technology for the responsive fit we’ve all been waiting for. https://t.co/eNIZOyA3KX #BeMoreHuman https://t.co/6Nf9tg6TAL",201,0,0,49,9,1,0,1,"Monday",1,0,0,0,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,17,1,0,1,1,2,1,0,0,1,0,3.89182029811063,2.19722457733622,1,0,0,0,4.16819448716335,0.712769843414834,0,0
"1956",2018-09-09,"Reebok","The time is now. #ReebokJJII Clean Slate: built for those who refuse to quit. https://t.co/jzMFU1tn7d @JJWatt https://t.co/aWXZYQbUn7",109,0,0,56,8,1,1,0,"Sunday",0,0,0,0,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,15,1,0,1,1,1,1,0,0,1,0,4.02535169073515,2.07944154167984,1,0,0,0,2.18128312540673,0.712769843414834,0,0
"1957",2018-09-09,"Reebok","Durable, for any move &amp; every workout. | <U+0001F45F>: #SpeedTR #Flexweave https://t.co/vOZhjo6kdT @FbAftermath https://t.co/sNBgoH3QUz",104,0,0,39,4,1,0,1,"Sunday",0,0,0,0,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,13,1,0,1,1,2,1,1,1,1,1,3.66356164612965,1.38629436111989,1,0,0,0,2.07329881226778,0.712769843414834,0,0
"1958",2018-09-07,"Reebok","Work hard &amp; stay focused. The rest will follow. | #ReebokJJII Clean Slate: built for your comeback. https://t.co/WNy4rZnjdf @JJWatt  #BeMoreHuman https://t.co/LGoTZAUPql",149,0,0,45,7,1,0,1,"Friday",0,0,0,0,1,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,12,1,0,1,1,2,1,0,0,1,0,3.80666248977032,1.94591014905531,1,0,0,0,3.0451576305183,0.712769843414834,0,0
"1959",2018-09-06,"Reebok","Mile-crushing comfort. | Float to the finish in the new Floatride Run: https://t.co/gUO03XZhEB #FeelTheFloatride https://t.co/KVKdpqLUtr",112,0,0,27,5,1,0,1,"Thursday",0,0,0,1,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,12,1,0,0,0,1,1,0,0,0,0,3.29583686600433,1.6094379124341,0,0,0,0,2.24607371329009,0.712769843414834,0,0
"1960",2018-09-04,"Reebok","Support: <U+0001F4AF> | A sports bra built for the strength of you and your squad. Shop the new #PureMoveBra: https://t.co/eNIZOyA3KX #BeMoreHuman https://t.co/Oq1CAcQYl7",135,0,0,52,8,1,0,1,"Tuesday",0,1,0,0,0,0,2018,"September",0,0,0,0,0,0,0,0,1,0,0,16,1,0,0,0,2,1,1,1,0,1,3.95124371858143,2.07944154167984,1,0,0,0,2.74280155372925,0.712769843414834,0,0
"1961",2018-09-01,"Reebok","Inspired by the 90s. Designed for the now. The updated #PumpSupreme drops today on  https://t.co/rzS2fNlN04. https://t.co/RUIn0QTctR",108,0,0,61,15,1,0,1,"Saturday",0,0,0,0,0,1,2018,"September",0,0,0,0,0,0,0,0,1,0,0,14,1,0,0,0,1,1,0,0,0,0,4.11087386417331,2.70805020110221,1,1,0,0,2.15968626277894,0.712769843414834,0,0
"1962",2018-08-31,"Reebok","Every setback is an opportunity for a new beginning. A fresh start. A clean slate. @JJWatt | Come back stronger in the new #ReebokJJII: 
https://t.co/Fliry2KGay. #BeMoreHuman https://t.co/foxLTTgxEZ",174,0,0,59,10,1,0,1,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,1,1,2,1,0,0,1,0,4.07753744390572,2.30258509299405,1,0,0,0,3.58507919621303,0.712769843414834,0,0
"1963",2018-08-30,"Reebok","Steppin’ up the game. | Our most versatile training shoe + our most innovative technology. | <U+0001F45F>:  #SpeedTR  #Flexweave https://t.co/7lfMVlBgVR' https://t.co/LkhVMrrXZO",142,0,0,48,10,1,0,1,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,2,1,1,1,0,1,3.87120101090789,2.30258509299405,1,0,0,0,2.89397959212377,0.712769843414834,0,0
"1964",2018-08-29,"Reebok","#PureMoveBra-- The bra you never knew you needed. This monumental bra is changing the game as we know it. Click here: https://t.co/xpsHdmE2KJ to find out how! https://t.co/rXBdnrZ2gW",158,0,0,27,2,1,0,1,"Wednesday",0,0,1,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,1,1,0,0,0,0,3.29583686600433,0.693147180559945,0,0,0,0,3.2395293941684,0.712769843414834,0,0
"1965",2018-08-28,"Reebok","Your goals don't care how tired you are. Remember that when you feel like giving up. #NoExcuses #BeMoreHuman https://t.co/62FN5HVsN0",108,0,0,62,20,0,0,1,"Tuesday",0,1,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,2,1,0,0,0,0,4.12713438504509,2.99573227355399,1,1,0,0,2.15968626277894,0.712769843414834,0,0
"1966",2018-08-27,"Reebok","SOUND ON. <U+0001F508> 

Believe in your body, trust its power, and the rest will follow.

@katrintanja
#MondayMotivation
#BeMoreHuman https://t.co/tNsKsYiHWH",123,0,0,109,26,0,1,0,"Monday",1,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,19,1,0,1,1,2,1,1,1,1,1,4.69134788222914,3.25809653802148,1,1,0,0,2.48363920219578,0.712769843414834,0,1
"1967",2018-08-26,"Reebok","Let go, let flow. No distractions, no excuses.  #BeMoreHuman https://t.co/w76JIhRkF2",60,0,0,81,17,0,0,1,"Sunday",0,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,1,1,0,0,0,0,4.39444915467244,2.83321334405622,1,1,0,0,1.12303685664505,0.712769843414834,0,0
"1968",2018-08-24,"Reebok","Sometimes reminding yourself of how far you've come is the exact motivation you need to keep going. #BeMoreHuman https://t.co/FYx72iXmXZ",112,0,0,57,12,0,0,1,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1,0,0,0,0,4.04305126783455,2.484906649788,1,1,0,0,2.24607371329009,0.712769843414834,0,0
"1969",2018-08-24,"Reebok","3 years in the making, the new #PureMoveBra will change the way you workout. Dr. Jen Esquer believes this innovative bra is the future of active wear. Find out why: https://t.co/QSP61IiPhG #DrJenFit https://t.co/kcQHfA6TJA",198,0,0,39,7,1,0,1,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,2,1,0,0,0,0,3.66356164612965,1.94591014905531,1,0,0,0,4.10340389927998,0.712769843414834,0,0
"1970",2018-08-24,"Reebok","Laced up. Locked in. | The all-new Floatride Run #Flexweave: https://t.co/HPvkXNUoWZ #FeelTheFloatride https://t.co/cVLYjINwvB",102,0,0,30,4,1,0,1,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,3.40119738166216,1.38629436111989,0,0,0,0,2.0301050870122,0.712769843414834,0,0
"1971",2018-08-23,"Reebok","All in the prep. #AlwaysTraining #BeMoreHuman @ScottPanchik @CrossFit | <U+0001F45F>: #Nano4 https://t.co/QsAQSHpunU",81,0,0,52,9,0,0,1,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,14,1,0,2,1,3,1,1,1,1.4142135623731,1,3.95124371858143,2.19722457733622,1,0,0,0,1.57657097182862,0.712769843414834,0,1
"1972",2018-08-22,"Reebok","Whether you’re sweating it out in a boot camp, HIIT class or personal training session, #SpeedTR is designed to meet the demands of all types of training. Now made with our #Flexweave technology: https://t.co/35hu478fv6 @EmFitMTV https://t.co/75DVYgRxsh",229,0,0,86,9,1,0,1,"Wednesday",0,0,1,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,17,1,0,1,1,2,1,0,0,1,0,4.45434729625351,2.19722457733622,1,0,0,0,4.77290664074145,0.712769843414834,0,0
"1973",2018-08-22,"Reebok","The comeback is always stronger than the setback. Remember that. | #ReebokJJII Clean Slate: built for what’s ahead https://t.co/DeCWJgYOyM @JJWatt  #BeMoreHuman https://t.co/BHigYtNF0b",160,0,0,151,14,1,0,1,"Wednesday",0,0,1,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,1,1,2,1,0,0,1,0,5.01727983681492,2.63905732961526,1,1,0,0,3.28272311942398,0.712769843414834,0,0
"1974",2018-08-20,"Reebok","SOUND ON. <U+0001F508> The world is your boxing ring. Bring the heat. <U+0001F525> 
#ReeseScott #MondayMotivation #BeMoreHuman https://t.co/FPB0lVcnZq",104,0,0,47,11,0,1,0,"Monday",1,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,3,1,2,1,0,1.4142135623731,3.85014760171006,2.39789527279837,1,0,0,0,2.07329881226778,0.712769843414834,0,0
"1975",2018-08-19,"Reebok","Fierce, bold &amp; incredibly supportive. | The new #PureMoveBra. Available now exclusively in the US &amp; Western Europe: https://t.co/H189zJ6dVr #BeMoreHuman

Global Launch: August 30 https://t.co/L6gRmC709N",148,0,1,0,8,0,0,0,"Sunday",0,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,2,1,0,0,0,0,0,2.07944154167984,0,0,0,0,3.02356076789051,0.712769843414834,0,0
"1976",2018-08-17,"Reebok","The sports bra that’s changing the game. Providing support where &amp; when you need it most. | @gigihadid in the new #PureMoveBra: https://t.co/eNIZOyA3KX #BeMoreHuman https://t.co/uvJ4y6HrVp",168,0,0,370,77,1,0,1,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,1,1,2,1,0,0,1,0,5.91350300563827,4.34380542185368,1,1,0,0,3.4554980204463,0.712769843414834,0,0
"1977",2018-08-16,"Reebok","Set an intention to challenge yourself each day- physically, mentally &amp; socially. #BeMoreHuman https://t.co/EbsJW2MQ8A",98,0,0,54,17,0,0,1,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,18,1,0,0,0,1,1,0,0,0,0,3.98898404656427,2.83321334405622,1,1,0,0,1.94371763650104,0.712769843414834,0,0
"1978",2018-08-16,"Reebok","Strength meets comfort. Flexweave meets Floatride.

The new Floatride Run #Flexweave: https://t.co/p49xc1FChq #FeelTheFloatride https://t.co/JlWtwcpGPu",127,0,0,30,6,1,0,1,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,2,1,0,0,0,0,3.40119738166216,1.79175946922805,0,0,0,0,2.57002665270693,0.712769843414834,0,0
"1979",2018-08-16,"Reebok","Never let a stumble in the road be the end of your journey. | The new #ReebokJJII Clean Slate: inspired by @JJWatt’s comeback, built for yours. https://t.co/w1Wh1Pio7D #BeMoreHuman https://t.co/tIvvKh0w4N",180,0,0,75,21,1,1,0,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,1,1,2,1,0,0,1,0,4.31748811353631,3.04452243772342,1,1,0,0,3.71466037197977,0.712769843414834,0,0
"1980",2018-08-16,"Reebok","A familiar WOD partner makes its return. | The #Nano4 is back! #AlwaysTraining #BeMoreHuman @CamilleLbaz @crossfit https://t.co/fXcGAg29OJ https://t.co/WwFzVUANIV",138,0,0,58,12,1,0,1,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,2,1,3,1,0,0,1.4142135623731,0,4.06044301054642,2.484906649788,1,1,0,0,2.80759214161262,0.712769843414834,0,1
"1981",2018-08-15,"Reebok","Your ideas and your message are worth spreading. Join the women making change. #BeMoreHuman https://t.co/UxB575fb3Z https://t.co/En5Vz4y3Ef",115,0,0,44,4,1,1,0,"Wednesday",0,0,1,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,1,1,0,0,0,0,3.78418963391826,1.38629436111989,1,0,0,0,2.31086430117346,0.712769843414834,0,0
"1982",2018-08-15,"Reebok",".@ninadobrev reveals why fitness is better with friends and tells us all about her newest collaboration with @LesMills. #ShareYourStrength https://t.co/GSy7iwM35x https://t.co/yPnfKdJelB",162,0,0,1825,216,1,0,1,"Wednesday",0,0,1,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,2,1,1,1,0,0,1.4142135623731,0,7.50933526601659,5.37527840768417,1,1,1,0,3.32591684467956,0.712769843414834,0,0
"1983",2018-08-14,"Reebok","Sustainability. The key to a healthier earth. Take a look at our first step toward a completely sustainable shoe: beginning to end. Introducing Cotton + Corn. Learn more at https://t.co/NnVlxxxxLj #cottonandcorn #sustainability #biobased https://t.co/8YgaHAD5xX",237,0,0,47,15,1,1,0,"Tuesday",0,1,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,3,1,0,0,0,0,3.85014760171006,2.70805020110221,1,1,0,0,4.94568154176376,0.712769843414834,0,0
"1984",2018-08-14,"Reebok","Ready to sweat? <U+0001F4AA> Reebok will donate $5 to @movemeant &amp; #WomensStrengthCoalition for each person who posts an original workout photo using #BeMoreHuman, up to 2,500 posts. @NTagouri https://t.co/8Ek5s0rWE0 https://t.co/7lA1Vc65q2",209,0,0,70,17,1,0,1,"Tuesday",0,1,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,2,1,2,1,1,1,1.4142135623731,1,4.24849524204936,2.83321334405622,1,1,0,0,4.34096938818566,0.712769843414834,1,0
"1985",2018-08-13,"Reebok","SOUND ON. <U+0001F508> World, take note. @y3lda
#MondayMotivation #BeMoreHuman https://t.co/7G96a3rB1I",67,0,0,35,7,0,1,0,"Monday",1,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,19,1,0,1,1,2,1,1,1,1,1,3.55534806148941,1.94591014905531,1,0,0,0,1.27421489503957,0.712769843414834,0,0
"1986",2018-08-13,"Reebok","Wide receiver @brandincooks reveals a surprising hobby that goes way beyond the football field: https://t.co/NfzS7rGyVu #Flexweave https://t.co/PKmIqo5hc3",130,0,0,33,7,1,0,1,"Monday",1,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,15,1,0,1,1,1,1,0,0,1,0,3.49650756146648,1.94591014905531,0,0,0,0,2.6348172405903,0.712769843414834,0,1
"1987",2018-08-13,"Reebok","""Fully feminine and fully fierce, there is no compromise."" 

Loved designing this new #BeMoreHuman<U+2060> <U+2060><U+2060> <U+2060><U+2060> <U+2060>top for @Reebok! Grab one and help support organizations like @movemeant and #womensstrengthcoalition that empower women through fitness! https://t.co/wDjOF8mS4S https://t.co/avg9zakrXM",140,0,1,0,675,0,0,0,"Monday",1,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,14,1,0,2,1,2,1,6,1,1.4142135623731,2.44948974278318,0,6.51471269087253,0,1,0,1,2.8507858668682,0.712769843414834,0,0
"1988",2018-08-11,"Reebok","Prioritizing yourself and your goals- there's no better feeling in the <U+0001F30E>. #BeMoreHuman https://t.co/eCbVa0afv5",86,0,0,63,8,0,0,1,"Saturday",0,0,0,0,0,1,2018,"August",0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,1,1,1,1,0,1,4.14313472639153,2.07944154167984,1,0,0,0,1.68455528496757,0.712769843414834,0,0
"1989",2018-08-10,"Reebok","See how powerhouse @FbAftermath puts his creativity to the ultimate test by creating an on the spot workout! https://t.co/e6F3tBuyVx #SpeedTR https://t.co/OGgHvK4eKF",141,0,0,41,7,1,0,1,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,1,1,1,1,0,0,1,0,3.71357206670431,1.94591014905531,1,0,0,0,2.87238272949598,0.712769843414834,0,0
"1990",2018-08-09,"Reebok","Stand in your strength. #BeMoreHuman @HornerAshley | <U+0001F45F>: Fusion #Flexweave Available on https://t.co/P2Ecdjj2F8 https://t.co/PlPGJhhSBy",110,0,0,67,11,1,0,1,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,1,1,2,1,1,1,1,1,4.20469261939097,2.39789527279837,1,0,0,0,2.20287998803451,0.712769843414834,0,0
"1991",2018-08-09,"Reebok",".@GiGiHadid celebrates the power of sisterhood, encouraging women to support other women. Join the women making change. 
#BeMoreHuman https://t.co/SBHtp0NUCv",133,0,0,155,39,0,0,1,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,1,1,1,1,0,0,1,0,5.04342511691925,3.66356164612965,1,1,0,0,2.69960782847367,0.712769843414834,0,0
"1992",2018-08-07,"Reebok","When you’re busy being an actress, mom, wife, and friend, every second you can take for yourself counts. Find out how @GalGadot makes the most of hers. #BeMoreHuman https://t.co/mvWaeYj6wT",188,0,0,50,12,1,0,0,"Tuesday",0,1,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,20,0,1,1,1,1,1,0,0,1,0,3.91202300542815,2.484906649788,1,1,0,0,3.88743527300208,0.712769843414834,0,0
"1993",2018-08-07,"Reebok","Today is #BlackWomensEqualPayDay. Black women give 100%, but they get paid 38% less. We’re teaming up with @LeanInOrg to highlight the unfairness of the pay gap— because #38PercentCounts. https://t.co/6YmePptDVn https://t.co/zT6QL1TvB7",211,0,0,49,23,1,1,0,"Tuesday",0,1,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,16,1,0,1,1,2,1,0,0,1,0,3.89182029811063,3.13549421592915,1,1,0,0,4.38416311344124,0.712769843414834,0,0
"1994",2018-08-07,"Reebok","40 years after the first sports bra was created comes another first of its kind: The PureMove Bra. Created with Motion Sense Technology that reacts to our bodies and gives us the support we need. It’s about damn time. https://t.co/eNIZOyA3KX #BeMoreHuman #PureMoveBra https://t.co/Su7M1lCamK",267,0,0,164,37,1,1,0,"Tuesday",0,1,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,2,1,0,0,0,0,5.0998664278242,3.61091791264422,1,1,0,0,5.59358742059744,0.712769843414834,0,0
"1995",2018-08-07,"Reebok","Tired of doing the same thing every day at the gym? Looking to change up your workout routine? We got you. https://t.co/g70um2hNYC @FbAftermath #SpeedTR https://t.co/twQ8Zl7Daf",152,0,0,64,5,1,0,1,"Tuesday",0,1,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,1,1,1,1,0,0,1,0,4.15888308335967,1.6094379124341,1,0,0,0,3.10994821840167,0.712769843414834,1,0
"1996",2018-08-06,"Reebok","High-risk, high-reward. What will you take a chance on this week? #BeMoreHuman https://t.co/MmozRokLvL",78,0,0,42,15,0,0,1,"Monday",1,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,16,1,0,0,0,1,1,0,0,0,0,3.73766961828337,2.70805020110221,1,1,0,0,1.51178038394526,0.712769843414834,1,0
"1997",2018-08-06,"Reebok","SOUND ON. <U+0001F508> 
""When we push ourselves, we pull others along.""- @GalGadot 
#MondayMotivation
#BeMoreHuman https://t.co/hdP89euZc6",103,0,0,190,43,0,1,0,"Monday",1,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,14,1,0,1,1,2,1,1,1,1,1,5.24702407216049,3.76120011569356,1,1,0,0,2.05170194963999,0.712769843414834,0,0
"1998",2018-08-05,"Reebok","Three-Peat. | Mat Fraser earns the title of #FittestOnEarth for an incredible third year in a row! #CrossFitGames @CrossFitGames https://t.co/ygQuwenIz7",128,0,0,122,35,0,0,1,"Sunday",0,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,22,0,1,1,1,2,1,0,0,1,0,4.80402104473326,3.55534806148941,1,1,0,0,2.59162351533472,0.712769843414834,0,0
"1999",2018-08-05,"Reebok","<U+0001F451> x2 | @TiaToomey is your repeat Fittest Woman on Earth. Congrats on another well-deserved #CrossFitGames victory! #BeMoreHuman @CrossFitGames https://t.co/swE1FaR0nF",142,0,0,137,30,0,0,1,"Sunday",0,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,22,0,1,2,1,2,1,1,1,1.4142135623731,1,4.91998092582813,3.40119738166216,1,1,0,0,2.89397959212377,0.712769843414834,0,1
"2000",2018-08-05,"Reebok","Back on top. | @CrossFitMayhem reclaims the title of Fittest Affiliate on Earth in the 2018 #CrossFitGames. https://t.co/8gJKWG9ML2",107,0,0,58,12,0,0,1,"Sunday",0,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,20,0,1,1,1,1,1,0,0,1,0,4.06044301054642,2.484906649788,1,1,0,0,2.13808940015115,0.712769843414834,0,0
"2001",2018-08-05,"Reebok","The weather won't stop us today! TE10: Running Bob is live! Watch all of the action at https://t.co/Yx6TrO92I8 https://t.co/KmF7J100nI",140,0,1,0,24,1,0,0,"Sunday",0,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,3.17805383034795,0,1,0,0,2.8507858668682,0.712769843414834,0,0
"2002",2018-08-05,"Reebok","From PR's to withdrawals, emotions run high at the Games. Here’s a glimpse of some of the most vulnerable, impactful &amp; hilarious moments witnessed at this year's competition: https://t.co/HTyIPKxYIq #CrossFitGames @CrossFitGames https://t.co/iL1fh0NXqX",232,0,0,58,4,1,0,1,"Sunday",0,0,0,0,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,1,1,1,1,0,0,1,0,4.06044301054642,1.38629436111989,1,0,0,0,4.83769722862482,0.712769843414834,0,0
"2003",2018-08-04,"Reebok","The bigger the struggle, the greater the reward. #CrossFitMayhemFreedom #CrossFitGames @CrossFitMayhem https://t.co/wcHCypWfcD",102,0,0,56,8,0,0,1,"Saturday",0,0,0,0,0,1,2018,"August",0,0,0,0,0,0,0,1,0,0,0,15,1,0,1,1,2,1,0,0,1,0,4.02535169073515,2.07944154167984,1,0,0,0,2.0301050870122,0.712769843414834,0,0
"2004",2018-08-04,"Reebok","Step with stability. Cut with confidence. Train with power. | Start training in footwear that supports your every move: https://t.co/ayZpdQbhak | <U+0001F45F>: #SpeedTR #Flexweave https://t.co/ak4B24basw",168,0,0,43,8,1,0,1,"Saturday",0,0,0,0,0,1,2018,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,0,0,2,1,1,1,0,1,3.76120011569356,2.07944154167984,1,0,0,0,3.4554980204463,0.712769843414834,0,0
"2005",2018-08-03,"Reebok","The Battleground, conquered. | 2018 Reebok #CrossFitGames: Day 2

@JenSmith008 @ChynaCho @Ben_Smith13 @ScottPanchik @CrossFitGames https://t.co/p5AdVCSsTs",130,0,0,72,13,0,0,1,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,19,1,0,5,1,1,1,0,0,2.23606797749979,0,4.27666611901606,2.56494935746154,1,1,0,0,2.6348172405903,0.712769843414834,0,0
"2006",2018-08-03,"Reebok",".@missnemmanuel fearlessly champions women’s rights and equality and encourages women to use their voice. Join the women making change. #BeMoreHuman https://t.co/3wCzJMatlW https://t.co/opIEqM92sL",172,0,0,411,48,1,0,1,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,16,1,0,1,1,1,1,0,0,1,0,6.01859321449623,3.87120101090789,1,1,0,0,3.54188547095745,0.712769843414834,0,0
"2007",2018-08-03,"Reebok","“I am unlimited, my strong goes on and on.” - @missnemmanuel 
Join the women making change. https://t.co/s6MS5xMc9r
#BeMoreHuman https://t.co/BN3b67TUFc",128,0,0,61,7,1,1,0,"Friday",0,0,0,0,1,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,1,1,1,1,0,0,1,0,4.11087386417331,1.94591014905531,1,0,0,0,2.59162351533472,0.712769843414834,0,0
"2008",2018-08-02,"Reebok","When you realize ""half-way done"" means you have 21,097 meter left to row... https://t.co/m1Ak3n3yIh #MarathonRow #CrossFitGames @CrossFitGames @aegidius52 https://t.co/1eULQowXaP",154,0,0,90,11,1,0,1,"Thursday",0,0,0,1,0,0,2018,"August",0,0,0,0,0,0,0,1,0,0,0,19,1,0,2,1,2,1,0,0,1.4142135623731,0,4.49980967033027,2.39789527279837,1,0,0,0,3.15314194365725,0.712769843414834,0,0
